date,lat,latd,long,longd,depth,mag
2016-12-01 07:28:00,33.21,S,119.2,E,10.0,2.6
2016-12-01 07:15:00,19.35,N,155.2,W,9.0,2.1
2016-12-01 07:02:00,17.87,N,102.4,W,15.0,4.3
2016-12-01 07:02:00,36.99,N,21.6,E,1.0,2.7
2016-12-01 06:46:00,36.75,N,71.24,E,225.0,4.5
2016-12-01 06:46:00,37.55,N,21.51,E,30.0,2.3
2016-12-01 06:41:00,38.55,N,39.6,E,15.0,2.2
2016-12-01 06:26:00,35.49,N,31.93,E,5.0,2.7
2016-12-01 06:24:00,42.98,N,13.08,E,10.0,2.5
2016-12-01 06:24:00,35.83,N,121.1,W,8.0,2.6
2016-12-01 06:09:00,35.51,N,22.69,E,12.0,2.5
2016-12-01 05:54:00,40.23,N,22.87,E,10.0,2.4
2016-12-01 05:53:00,19.38,S,69.53,W,91.0,4.0
2016-12-01 05:45:00,35.5,N,22.68,E,39.0,2.5
2016-12-01 05:40:00,40.7,N,32.91,E,5.0,3.1
2016-12-01 05:36:00,35.39,N,22.47,E,60.0,4.3
2016-12-01 05:19:00,40.21,N,31.56,E,21.0,2.2
2016-12-01 05:16:00,34.99,N,97.88,W,8.0,2.4
2016-12-01 05:16:00,52.39,N,157.8,E,112.0,4.9
2016-12-01 05:05:00,51.02,N,19.2,E,10.0,3.1
2016-12-01 05:04:00,34.12,S,71.3,W,56.0,4.0
2016-12-01 04:53:00,34.65,N,32.02,E,11.0,2.5
2016-12-01 04:46:00,6.76,N,73.14,W,139.0,4.0
2016-12-01 04:43:00,15.83,N,97.08,W,14.0,3.6
2016-12-01 04:37:00,31.86,N,116.1,W,0.0,2.6
2016-12-01 04:23:00,27.11,S,71.24,W,38.0,4.2
2016-12-01 04:06:00,31.8,N,116.1,W,12.0,3.5
2016-12-01 04:04:00,36.49,N,28.58,E,5.0,2.0
2016-12-01 03:38:00,40.58,N,23.66,E,2.0,2.7
2016-12-01 03:27:00,6.78,N,73.13,W,139.0,3.6
2016-12-01 03:01:00,46.2,N,6.91,E,6.0,1.6
2016-12-01 02:58:00,19.52,N,155.6,W,7.0,2.2
2016-12-01 02:45:00,50.12,N,18.33,E,1.0,2.8
2016-12-01 02:33:00,38.53,N,26.53,E,13.0,2.4
2016-12-01 02:26:00,30.86,N,109.3,W,5.0,4.1
2016-12-01 02:24:00,27.02,S,71.34,W,20.0,4.8
2016-12-01 02:24:00,37.24,N,28.61,E,6.0,2.2
2016-12-01 02:18:00,6.76,N,73.14,W,147.0,3.9
2016-12-01 02:12:00,36.85,N,140.4,E,120.0,4.6
2016-12-01 02:03:00,38.61,N,43.16,E,10.0,2.2
2016-12-01 02:02:00,19.51,N,155.6,W,4.0,2.4
2016-12-01 01:56:00,38.98,N,73.96,E,10.0,4.1
2016-12-01 01:46:00,38.86,N,26.98,E,89.0,2.4
2016-12-01 01:37:00,19.52,N,155.6,W,7.0,2.2
2016-12-01 01:27:00,19.54,N,155.6,W,9.0,2.0
2016-12-01 01:27:00,38.76,N,81.49,W,27.0,2.5
2016-12-01 01:15:00,42.85,N,13.2,E,12.0,2.7
2016-12-01 01:10:00,39.78,N,20.72,E,3.0,2.4
2016-12-01 01:02:00,37.49,N,20.56,E,13.0,2.2
2016-12-01 00:48:00,18.36,N,64.87,W,103.0,3.5
2016-12-01 00:47:00,40.12,N,19.86,E,2.0,2.8
2016-12-01 00:25:00,9.91,N,83.82,W,5.0,5.3
2016-12-01 00:21:00,28.73,S,70.29,W,116.0,4.3
2016-12-01 00:19:00,37.05,N,26.84,E,2.0,2.6
2016-12-01 00:11:00,40.76,N,32.73,E,12.0,3.4
2016-12-01 00:09:00,39.65,N,32.81,E,5.0,2.7
2016-12-01 00:05:00,35.99,N,96.79,W,6.0,2.7
2016-11-30 23:59:00,39.81,N,35.29,E,5.0,2.2
2016-11-30 23:51:00,22.52,S,68.51,W,110.0,3.5
2016-11-30 23:51:00,36.9,N,29.28,E,5.0,2.0
2016-11-30 23:38:00,20.3,S,177.6,W,514.0,4.6
2016-11-30 23:33:00,15.48,S,167.6,E,122.0,4.7
2016-11-30 23:31:00,17.82,S,69.55,W,146.0,3.1
2016-11-30 23:28:00,37.6,N,20.61,E,5.0,3.2
2016-11-30 23:22:00,38.52,N,23.99,E,4.0,3.1
2016-11-30 23:10:00,40.26,N,118.1,W,10.0,2.2
2016-11-30 23:01:00,42.77,N,13.06,E,10.0,2.9
2016-11-30 22:59:00,38.12,N,30.76,E,13.0,2.0
2016-11-30 22:40:00,42.76,N,13.21,E,10.0,2.6
2016-11-30 22:39:00,47.42,N,7.32,E,11.0,1.7
2016-11-30 22:39:00,40.32,N,116.8,W,6.0,2.0
2016-11-30 22:34:00,30.01,S,71.9,W,31.0,3.0
2016-11-30 22:15:00,49.37,N,120.5,W,0.0,2.1
2016-11-30 22:07:00,21.31,S,179.1,W,606.0,5.1
2016-11-30 22:04:00,37.43,N,20.48,E,3.0,2.2
2016-11-30 21:54:00,36.91,N,29.27,E,8.0,2.0
2016-11-30 21:50:00,27.13,S,71.23,W,15.0,3.7
2016-11-30 21:45:00,36.89,N,29.27,E,5.0,3.6
2016-11-30 21:44:00,51.86,N,178.4,E,103.0,5.2
2016-11-30 21:37:00,16.77,N,99.82,W,24.0,4.1
2016-11-30 21:32:00,32.55,N,115.3,W,20.0,2.0
2016-11-30 21:32:00,19.38,N,155.2,W,2.0,2.3
2016-11-30 21:31:00,22.97,S,69.09,W,101.0,4.3
2016-11-30 21:23:00,36.5,N,30.17,E,60.0,3.5
2016-11-30 21:11:00,6.78,N,73.16,W,145.0,3.4
2016-11-30 21:06:00,38.36,N,20.41,E,11.0,2.2
2016-11-30 20:26:00,26.46,S,27.28,E,2.0,3.0
2016-11-30 20:13:00,34.6,N,32.15,E,10.0,3.4
2016-11-30 20:00:00,38.85,N,43.55,E,12.0,2.3
2016-11-30 19:54:00,38.36,N,20.4,E,13.0,2.4
2016-11-30 19:49:00,34.09,N,117.7,W,21.0,2.0
2016-11-30 18:57:00,60.01,N,152.6,W,99.0,4.4
2016-11-30 18:47:00,6.36,S,128.6,E,278.0,4.2
2016-11-30 18:45:00,43.02,N,13.1,E,9.0,2.7
2016-11-30 18:40:00,3.03,N,76.02,W,6.0,3.4
2016-11-30 18:33:00,38.61,N,122.8,W,4.0,2.2
2016-11-30 18:18:00,34.51,N,117.8,W,4.0,2.0
2016-11-30 17:50:00,33.96,N,116.8,W,9.0,2.1
2016-11-30 17:42:00,6.3,N,75.86,W,28.0,3.6
2016-11-30 17:39:00,34.13,N,119.1,W,28.0,2.3
2016-11-30 17:38:00,21.07,S,68.43,W,135.0,3.7
2016-11-30 17:36:00,40.99,N,22.74,E,2.0,4.0
2016-11-30 17:17:00,45.49,N,26.46,E,119.0,2.9
2016-11-30 17:12:00,5.04,N,75.9,W,110.0,3.8
2016-11-30 17:08:00,40.48,N,27.98,E,5.0,2.4
2016-11-30 17:08:00,3.3,N,124.4,E,346.0,4.2
2016-11-30 16:43:00,42.94,N,13.2,E,9.0,2.6
2016-11-30 16:34:00,27.05,S,71.34,W,10.0,4.9
2016-11-30 15:36:00,7.39,N,74.74,W,45.0,2.3
2016-11-30 15:23:00,38.5,N,20.52,E,18.0,2.0
2016-11-30 15:07:00,19.41,N,155.2,W,9.0,2.6
2016-11-30 15:06:00,42.81,N,13.13,E,10.0,2.5
2016-11-30 14:52:00,41.19,N,73.64,E,20.0,3.5
2016-11-30 14:32:00,38.87,N,26.23,E,11.0,2.6
2016-11-30 14:23:00,36.37,N,114.8,W,7.0,2.2
2016-11-30 14:09:00,6.77,N,73.15,W,142.0,3.4
2016-11-30 14:03:00,42.75,N,13.25,E,11.0,3.1
2016-11-30 13:34:00,45.68,N,26.58,E,137.0,3.8
2016-11-30 13:30:00,37.05,N,28.37,E,5.0,2.7
2016-11-30 13:25:00,37.73,N,29.36,E,15.0,2.5
2016-11-30 13:17:00,15.61,N,93.16,W,91.0,3.6
2016-11-30 13:14:00,21.1,S,68.65,W,118.0,5.2
2016-11-30 13:13:00,19.21,N,155.4,W,40.0,2.1
2016-11-30 13:10:00,34.94,N,34.68,E,20.0,3.0
2016-11-30 13:08:00,16.58,N,98.43,W,33.0,3.7
2016-11-30 12:53:00,42.91,N,13.04,E,11.0,2.7
2016-11-30 12:32:00,16.96,N,95.77,W,73.0,3.6
2016-11-30 12:29:00,44.65,N,111.8,W,10.0,2.1
2016-11-30 12:20:00,33.71,N,116.7,W,16.0,2.1
2016-11-30 12:04:00,22.84,N,121.3,E,10.0,4.7
2016-11-30 12:03:00,42.64,N,13.22,E,14.0,2.6
2016-11-30 11:56:00,7.56,S,80.37,W,36.0,4.2
2016-11-30 11:52:00,37.7,N,29.37,E,16.0,2.5
2016-11-30 11:36:00,34.7,N,32.11,E,19.0,2.4
2016-11-30 11:11:00,38.82,N,122.8,W,1.0,2.1
2016-11-30 10:34:00,14.81,N,92.77,W,83.0,3.7
2016-11-30 10:20:00,37.83,N,122.2,W,5.0,2.3
2016-11-30 10:17:00,4.59,S,101.9,E,0.0,4.6
2016-11-30 10:04:00,16.26,N,98.06,W,10.0,3.4
2016-11-30 09:35:00,37.38,N,31.66,E,6.0,2.4
2016-11-30 09:30:00,16.8,N,94.3,W,119.0,3.4
2016-11-30 09:12:00,19.38,N,155.2,W,2.0,2.5
2016-11-30 09:10:00,50.52,N,1.44,E,0.0,2.1
2016-11-30 09:05:00,18.37,N,102.6,W,40.0,3.7
2016-11-30 08:55:00,19.21,N,104.9,W,2.0,3.5
2016-11-30 08:54:00,35.86,N,31.84,E,87.0,2.7
2016-11-30 08:43:00,34.98,S,71.06,W,94.0,3.3
2016-11-30 08:41:00,42.91,N,13.04,E,10.0,2.5
2016-11-30 08:40:00,37.4,N,36.97,E,10.0,2.3
2016-11-30 08:39:00,36.56,N,2.42,W,5.0,3.0
2016-11-30 08:38:00,40.13,N,31.78,E,17.0,2.3
2016-11-30 08:18:00,17.05,N,95.47,W,94.0,4.2
2016-11-30 08:10:00,17.24,N,94.48,W,146.0,3.9
2016-11-30 08:03:00,18.16,N,104.5,W,10.0,3.7
2016-11-30 07:58:00,17.27,N,94.74,W,131.0,3.6
2016-11-30 07:51:00,42.58,N,13.23,E,11.0,2.7
2016-11-30 07:46:00,16.29,N,98.03,W,7.0,3.4
2016-11-30 07:41:00,15.42,N,98.61,W,10.0,3.6
2016-11-30 07:37:00,43.25,N,110.7,W,5.0,2.8
2016-11-30 07:25:00,3.28,S,81.74,W,10.0,4.0
2016-11-30 07:14:00,40.98,N,39.82,E,19.0,2.2
2016-11-30 07:11:00,17.96,N,97.77,W,63.0,4.0
2016-11-30 06:40:00,2.9,N,123.3,E,419.0,4.3
2016-11-30 06:29:00,19.38,N,155.2,W,3.0,2.5
2016-11-30 06:26:00,34.51,N,118.6,W,2.0,2.0
2016-11-30 06:13:00,42.79,N,13.2,E,10.0,2.6
2016-11-30 05:52:00,44.77,N,10.67,E,26.0,3.7
2016-11-30 05:25:00,36.79,N,121.3,W,6.0,2.3
2016-11-30 05:19:00,34.7,N,32.0,E,20.0,2.9
2016-11-30 05:13:00,31.47,S,71.59,W,43.0,3.2
2016-11-30 04:49:00,34.64,N,31.99,E,17.0,2.4
2016-11-30 04:44:00,36.36,N,97.7,W,5.0,2.5
2016-11-30 04:42:00,34.62,N,32.19,E,15.0,3.1
2016-11-30 04:33:00,30.35,S,71.64,W,29.0,3.3
2016-11-30 04:23:00,38.81,N,38.8,E,5.0,2.5
2016-11-30 03:41:00,39.43,N,40.11,E,20.0,2.1
2016-11-30 03:32:00,37.06,N,141.4,E,10.0,4.6
2016-11-30 02:42:00,7.08,S,131.9,E,10.0,5.6
2016-11-30 02:29:00,7.04,S,132.0,E,10.0,5.1
2016-11-30 02:29:00,60.9,N,152.4,W,112.0,3.3
2016-11-30 02:19:00,64.06,N,147.6,W,6.0,2.5
2016-11-30 01:44:00,31.62,S,71.5,W,45.0,3.3
2016-11-30 01:37:00,60.24,N,150.3,W,56.0,2.6
2016-11-30 01:26:00,32.58,N,115.3,W,19.0,2.1
2016-11-30 01:20:00,42.82,N,13.13,E,9.0,2.6
2016-11-30 01:19:00,19.62,N,65.25,W,30.0,3.1
2016-11-30 01:08:00,22.17,S,179.1,W,612.0,4.3
2016-11-30 00:40:00,40.74,N,51.93,E,46.0,4.6
2016-11-30 00:36:00,42.92,N,13.22,E,8.0,2.9
2016-11-30 00:33:00,35.95,N,115.1,W,3.0,2.0
2016-11-30 00:31:00,39.0,N,22.37,E,13.0,2.6
2016-11-30 00:02:00,35.97,N,89.92,W,9.0,2.4
2016-11-30 00:01:00,34.67,N,32.08,E,11.0,2.9
2016-11-29 23:49:00,31.72,S,72.03,W,31.0,3.0
2016-11-29 23:19:00,37.24,N,141.5,E,7.0,4.4
2016-11-29 23:02:00,39.32,N,122.8,W,0.0,2.2
2016-11-29 22:37:00,38.9,N,27.81,E,2.0,2.0
2016-11-29 22:15:00,39.25,N,74.0,E,10.0,4.4
2016-11-29 22:09:00,18.63,N,63.53,W,22.0,3.4
2016-11-29 22:09:00,40.38,N,20.96,E,2.0,2.5
2016-11-29 22:06:00,38.21,N,42.98,E,6.0,2.2
2016-11-29 22:03:00,37.54,N,26.9,E,5.0,2.7
2016-11-29 21:58:00,34.67,N,32.02,E,5.0,2.2
2016-11-29 21:54:00,34.71,N,32.09,E,21.0,2.7
2016-11-29 21:45:00,44.75,N,110.9,W,8.0,2.0
2016-11-29 21:17:00,51.5,N,16.18,E,1.0,2.5
2016-11-29 21:11:00,34.51,N,32.1,E,5.0,3.3
2016-11-29 20:49:00,59.33,N,154.7,W,4.0,3.3
2016-11-29 20:10:00,42.92,N,13.15,E,9.0,2.6
2016-11-29 20:09:00,51.66,N,16.17,E,1.0,4.4
2016-11-29 20:00:00,37.54,N,26.86,E,10.0,2.5
2016-11-29 19:54:00,34.54,N,32.14,E,15.0,3.6
2016-11-29 19:43:00,10.24,N,62.17,W,10.0,4.2
2016-11-29 19:37:00,17.39,S,176.6,W,10.0,4.8
2016-11-29 19:08:00,19.25,N,155.5,W,1.0,3.1
2016-11-29 18:53:00,34.61,N,32.08,E,5.0,3.1
2016-11-29 18:50:00,34.55,N,32.09,E,5.0,3.5
2016-11-29 18:30:00,32.85,S,71.23,W,45.0,3.1
2016-11-29 18:26:00,42.78,N,13.2,E,10.0,2.8
2016-11-29 18:26:00,17.41,S,176.5,W,25.0,5.0
2016-11-29 18:24:00,32.56,N,115.3,W,17.0,2.0
2016-11-29 18:07:00,20.65,S,175.1,W,137.0,5.1
2016-11-29 18:03:00,5.65,N,72.44,W,1.0,2.7
2016-11-29 17:56:00,36.38,N,34.56,E,6.0,2.2
2016-11-29 17:53:00,39.06,N,26.5,E,12.0,2.7
2016-11-29 17:17:00,42.38,S,173.9,E,12.0,4.1
2016-11-29 17:01:00,28.58,N,34.58,E,15.0,4.5
2016-11-29 17:00:00,18.86,N,66.35,W,45.0,2.6
2016-11-29 16:52:00,36.15,N,30.91,E,95.0,2.6
2016-11-29 16:42:00,20.04,N,155.4,W,43.0,2.2
2016-11-29 16:31:00,40.48,N,19.86,E,8.0,2.5
2016-11-29 16:17:00,42.55,N,13.28,E,12.0,2.8
2016-11-29 16:14:00,42.53,N,13.29,E,14.0,4.5
2016-11-29 16:06:00,34.39,N,117.5,W,12.0,2.1
2016-11-29 16:03:00,31.8,N,116.1,W,12.0,2.4
2016-11-29 15:46:00,35.8,N,32.33,E,31.0,2.3
2016-11-29 15:05:00,36.92,N,30.46,E,1.0,3.0
2016-11-29 15:05:00,9.69,S,118.9,E,41.0,4.0
2016-11-29 14:32:00,34.65,N,32.03,E,12.0,2.9
2016-11-29 14:14:00,38.45,N,15.1,E,166.0,2.9
2016-11-29 13:52:00,40.51,N,29.26,E,5.0,2.9
2016-11-29 13:47:00,29.74,S,72.08,W,23.0,3.1
2016-11-29 13:43:00,37.47,N,121.8,W,6.0,2.0
2016-11-29 13:37:00,38.85,N,70.66,E,10.0,4.5
2016-11-29 13:19:00,6.78,N,73.14,W,145.0,4.3
2016-11-29 13:15:00,41.75,S,174.4,E,16.0,4.4
2016-11-29 13:15:00,31.8,N,116.1,W,12.0,2.7
2016-11-29 13:08:00,7.83,S,123.5,E,252.0,4.4
2016-11-29 12:59:00,33.17,N,116.4,W,4.0,2.5
2016-11-29 12:18:00,34.71,N,32.04,E,19.0,3.0
2016-11-29 12:02:00,40.22,N,30.74,E,22.0,2.2
2016-11-29 11:58:00,16.13,N,97.81,W,16.0,3.0
2016-11-29 11:52:00,14.89,N,92.76,W,95.0,3.4
2016-11-29 11:49:00,19.1,N,104.1,W,25.0,3.0
2016-11-29 11:48:00,39.36,N,33.42,E,3.0,2.0
2016-11-29 11:22:00,39.48,N,33.5,E,6.0,2.1
2016-11-29 11:14:00,38.61,N,23.7,E,3.0,2.7
2016-11-29 11:10:00,42.98,N,13.04,E,6.0,2.6
2016-11-29 11:04:00,23.4,S,67.07,W,258.0,3.5
2016-11-29 11:04:00,40.72,N,112.0,W,10.0,2.4
2016-11-29 11:00:00,35.4,N,118.2,W,8.0,2.5
2016-11-29 10:51:00,37.32,N,38.61,E,5.0,2.3
2016-11-29 10:49:00,19.4,N,103.2,W,5.0,3.1
2016-11-29 10:49:00,29.98,S,71.99,W,40.0,3.0
2016-11-29 10:42:00,40.3,N,39.99,E,17.0,2.2
2016-11-29 10:37:00,37.93,N,30.09,E,10.0,2.1
2016-11-29 10:13:00,35.75,S,72.81,W,19.0,3.0
2016-11-29 10:00:00,35.68,N,89.77,W,12.0,2.5
2016-11-29 09:56:00,17.04,N,94.09,W,154.0,3.7
2016-11-29 09:34:00,16.76,N,99.36,W,40.0,3.4
2016-11-29 09:33:00,34.7,N,32.05,E,19.0,2.7
2016-11-29 09:29:00,43.02,N,13.12,E,6.0,3.2
2016-11-29 09:17:00,37.26,N,38.72,E,5.0,2.2
2016-11-29 09:05:00,42.77,N,13.25,E,13.0,2.7
2016-11-29 09:05:00,16.59,N,93.95,W,125.0,3.6
2016-11-29 09:02:00,14.97,N,93.0,W,72.0,4.1
2016-11-29 08:54:00,17.94,S,178.3,W,600.0,4.9
2016-11-29 08:52:00,38.63,N,20.56,E,5.0,2.2
2016-11-29 08:46:00,2.42,N,92.5,E,10.0,4.7
2016-11-29 08:19:00,42.98,N,13.04,E,9.0,2.5
2016-11-29 08:09:00,36.21,N,22.55,E,1.0,2.3
2016-11-29 08:03:00,39.06,N,37.33,E,8.0,2.2
2016-11-29 07:54:00,39.36,N,31.57,E,5.0,2.2
2016-11-29 07:40:00,16.24,N,98.04,W,5.0,3.2
2016-11-29 07:29:00,16.94,N,97.55,W,17.0,3.2
2016-11-29 07:22:00,48.87,N,113.5,W,29.0,2.0
2016-11-29 07:15:00,37.46,N,20.52,E,2.0,2.1
2016-11-29 07:09:00,50.21,N,176.2,W,10.0,5.0
2016-11-29 07:08:00,15.31,S,74.97,W,54.0,4.1
2016-11-29 07:02:00,29.74,N,42.7,W,10.0,4.8
2016-11-29 06:50:00,14.55,N,92.81,W,42.0,3.6
2016-11-29 06:47:00,37.26,N,28.19,E,5.0,2.5
2016-11-29 06:47:00,43.01,N,13.07,E,7.0,2.5
2016-11-29 06:46:00,16.27,N,98.15,W,14.0,3.1
2016-11-29 06:16:00,76.14,N,24.59,E,14.0,2.4
2016-11-29 06:11:00,16.78,N,94.52,W,128.0,3.9
2016-11-29 05:57:00,14.68,N,93.54,W,60.0,3.6
2016-11-29 05:40:00,6.4,N,76.49,W,0.0,3.8
2016-11-29 05:37:00,15.07,S,72.11,W,124.0,4.1
2016-11-29 05:33:00,42.99,N,13.14,E,6.0,2.5
2016-11-29 05:14:00,39.72,N,20.73,E,18.0,2.3
2016-11-29 04:54:00,42.78,N,13.25,E,11.0,2.6
2016-11-29 04:49:00,43.02,N,13.07,E,8.0,3.1
2016-11-29 04:49:00,39.42,N,20.87,E,10.0,2.0
2016-11-29 04:34:00,31.97,S,70.94,W,87.0,4.5
2016-11-29 04:25:00,43.01,N,13.07,E,9.0,3.0
2016-11-29 04:18:00,42.93,N,13.13,E,5.0,3.5
2016-11-29 04:09:00,24.31,S,67.57,W,222.0,3.2
2016-11-29 03:59:00,43.3,N,17.69,E,2.0,2.8
2016-11-29 03:53:00,0.23,S,125.7,E,60.0,5.4
2016-11-29 03:51:00,43.02,N,13.06,E,10.0,2.5
2016-11-29 03:50:00,41.8,N,73.18,E,10.0,4.6
2016-11-29 03:45:00,38.83,N,122.8,W,2.0,3.0
2016-11-29 03:35:00,42.76,N,13.24,E,10.0,3.5
2016-11-29 03:26:00,44.83,N,10.73,E,6.0,2.3
2016-11-29 03:17:00,6.76,N,73.11,W,139.0,2.4
2016-11-29 03:12:00,43.0,N,47.21,E,10.0,3.2
2016-11-29 02:53:00,30.73,S,71.8,W,32.0,3.2
2016-11-29 02:36:00,43.02,N,13.03,E,8.0,2.8
2016-11-29 01:52:00,42.81,N,12.78,E,9.0,3.5
2016-11-29 01:50:00,36.5,N,30.35,E,60.0,2.9
2016-11-29 01:43:00,36.86,N,121.6,W,6.0,2.3
2016-11-29 01:28:00,38.3,N,22.1,E,9.0,3.0
2016-11-29 01:20:00,39.43,N,20.7,E,1.0,2.4
2016-11-29 01:02:00,40.09,N,141.4,E,64.0,4.7
2016-11-29 00:36:00,20.18,S,69.09,W,92.0,3.1
2016-11-29 00:26:00,39.95,N,143.2,E,30.0,5.0
2016-11-29 00:19:00,34.8,N,23.25,E,10.0,4.3
2016-11-28 23:59:00,22.13,N,121.2,E,230.0,4.3
2016-11-28 23:52:00,36.22,N,29.64,E,50.0,2.1
2016-11-28 23:36:00,50.27,N,18.85,E,1.0,2.6
2016-11-28 23:31:00,9.88,S,74.8,W,40.0,4.2
2016-11-28 23:01:00,43.02,N,13.07,E,9.0,2.6
2016-11-28 22:54:00,40.58,N,35.45,E,16.0,2.3
2016-11-28 22:53:00,43.01,N,13.07,E,7.0,2.7
2016-11-28 22:47:00,38.7,N,21.85,E,13.0,2.2
2016-11-28 22:28:00,43.02,N,13.07,E,8.0,3.4
2016-11-28 22:10:00,49.48,N,120.5,W,0.0,2.1
2016-11-28 21:42:00,23.16,S,175.0,W,10.0,5.0
2016-11-28 21:41:00,31.59,S,68.72,W,110.0,3.8
2016-11-28 21:24:00,43.02,N,13.09,E,10.0,2.5
2016-11-28 21:05:00,40.36,N,21.03,E,2.0,2.8
2016-11-28 20:02:00,38.25,N,27.88,E,18.0,2.1
2016-11-28 19:41:00,41.01,N,43.83,E,11.0,2.6
2016-11-28 19:41:00,38.14,N,20.41,E,18.0,2.6
2016-11-28 19:37:00,38.19,N,112.3,W,2.0,2.3
2016-11-28 19:34:00,36.11,N,117.8,W,3.0,2.5
2016-11-28 19:34:00,35.52,N,5.1,W,31.0,2.5
2016-11-28 19:31:00,37.66,N,122.2,W,12.0,2.2
2016-11-28 18:51:00,39.46,N,119.6,W,4.0,2.0
2016-11-28 18:49:00,6.75,N,73.13,W,147.0,3.8
2016-11-28 18:41:00,16.55,N,98.44,W,13.0,3.6
2016-11-28 18:35:00,16.52,N,98.46,W,25.0,4.1
2016-11-28 18:12:00,37.2,N,20.43,E,1.0,3.0
2016-11-28 18:11:00,37.53,N,24.58,W,10.0,3.1
2016-11-28 17:56:00,12.23,N,144.6,E,12.0,4.8
2016-11-28 17:48:00,33.64,N,118.5,W,1.0,2.2
2016-11-28 17:46:00,53.53,N,163.6,W,20.0,4.7
2016-11-28 17:25:00,6.8,N,73.14,W,150.0,3.8
2016-11-28 17:24:00,39.16,N,20.08,E,8.0,2.0
2016-11-28 17:16:00,16.97,N,101.4,W,8.0,3.9
2016-11-28 17:08:00,38.83,N,122.8,W,2.0,2.4
2016-11-28 17:00:00,38.77,N,25.55,E,5.0,2.1
2016-11-28 16:48:00,18.46,N,103.6,W,38.0,3.8
2016-11-28 16:30:00,37.01,N,36.06,E,5.0,2.2
2016-11-28 16:24:00,43.01,N,13.14,E,8.0,2.6
2016-11-28 16:21:00,43.02,N,13.07,E,10.0,3.6
2016-11-28 16:19:00,38.4,N,43.24,E,29.0,2.3
2016-11-28 16:08:00,42.72,N,6.62,W,1.0,2.0
2016-11-28 16:04:00,14.97,N,96.27,W,14.0,3.9
2016-11-28 15:46:00,42.76,N,13.17,E,8.0,2.6
2016-11-28 15:36:00,37.63,N,122.4,W,8.0,2.9
2016-11-28 15:04:00,3.02,N,75.09,W,3.0,2.3
2016-11-28 14:57:00,43.01,N,13.07,E,8.0,2.6
2016-11-28 14:38:00,16.96,N,94.21,W,135.0,3.8
2016-11-28 14:31:00,39.12,N,40.2,E,9.0,2.3
2016-11-28 14:24:00,42.74,N,13.19,E,11.0,2.5
2016-11-28 14:14:00,38.27,N,20.54,E,11.0,2.5
2016-11-28 14:07:00,19.39,N,155.2,W,4.0,2.2
2016-11-28 13:50:00,37.75,N,38.42,E,13.0,2.2
2016-11-28 13:42:00,14.12,N,92.3,W,44.0,3.6
2016-11-28 13:40:00,37.5,N,29.25,E,22.0,2.2
2016-11-28 13:18:00,14.73,N,92.77,W,81.0,3.5
2016-11-28 13:08:00,39.02,N,37.4,E,20.0,2.3
2016-11-28 13:07:00,38.33,N,31.26,E,10.0,2.2
2016-11-28 13:00:00,42.14,S,173.8,E,15.0,4.2
2016-11-28 12:54:00,9.16,N,126.1,E,116.0,4.6
2016-11-28 12:53:00,16.77,N,95.37,W,85.0,3.7
2016-11-28 12:52:00,37.29,N,20.54,E,7.0,2.8
2016-11-28 12:49:00,52.07,N,177.2,E,6.0,2.6
2016-11-28 12:46:00,35.76,S,73.81,W,26.0,3.7
2016-11-28 12:41:00,40.73,N,28.67,E,13.0,2.2
2016-11-28 12:30:00,46.98,N,9.79,E,14.0,1.6
2016-11-28 12:28:00,16.12,N,94.04,W,81.0,3.9
2016-11-28 12:19:00,47.24,N,7.23,E,6.0,1.9
2016-11-28 12:10:00,28.87,N,140.1,E,417.0,4.2
2016-11-28 11:50:00,7.28,S,149.5,E,54.0,4.8
2016-11-28 11:49:00,16.63,N,101.7,W,17.0,4.2
2016-11-28 11:36:00,14.99,N,96.28,W,14.0,3.9
2016-11-28 11:30:00,19.58,N,103.9,W,32.0,3.4
2016-11-28 11:26:00,14.45,N,53.79,E,10.0,5.4
2016-11-28 11:17:00,51.84,N,171.3,W,37.0,4.2
2016-11-28 11:15:00,38.25,N,38.15,E,5.0,2.1
2016-11-28 11:12:00,47.4,N,7.38,E,8.0,1.6
2016-11-28 11:07:00,43.24,N,126.6,W,24.0,4.2
2016-11-28 11:07:00,38.99,N,37.56,E,18.0,2.1
2016-11-28 11:00:00,54.6,S,127.6,W,10.0,4.9
2016-11-28 10:57:00,36.01,N,120.5,W,3.0,2.2
2016-11-28 10:54:00,36.01,N,120.5,W,3.0,2.1
2016-11-28 10:54:00,38.56,N,39.56,E,9.0,2.4
2016-11-28 10:40:00,40.77,N,28.71,E,17.0,2.9
2016-11-28 10:31:00,15.37,N,94.82,W,20.0,4.1
2016-11-28 10:22:00,40.76,N,28.68,E,14.0,2.0
2016-11-28 10:10:00,39.04,N,27.17,E,6.0,2.2
2016-11-28 09:42:00,55.61,N,164.5,E,47.0,4.8
2016-11-28 09:37:00,19.21,N,155.2,W,29.0,2.4
2016-11-28 09:28:00,18.12,N,103.3,W,12.0,3.5
2016-11-28 09:22:00,15.25,N,93.99,W,27.0,3.6
2016-11-28 09:13:00,18.88,N,104.5,W,4.0,3.8
2016-11-28 09:11:00,36.11,N,117.8,W,2.0,2.9
2016-11-28 09:09:00,46.37,N,7.56,E,9.0,1.6
2016-11-28 08:53:00,32.68,N,115.3,W,12.0,2.0
2016-11-28 08:50:00,43.02,N,13.07,E,10.0,2.5
